word1	attr1	word2	attr2	Comment	period	genre	combined		word1 freq	word2 freq	bigram freq	score trimmed	distance	url
naṭālu	[look]	qaqqaru	[ground]		NA (4), SB (1), NB (1)	royal inscription (2), astronomical (2), literary (1), astrological report (1)	SB astronomical (1), NB royal inscription (1), NA royal inscription (1), NA literary (1), NA astronomical (1), NA astrological report (1)		96	624	6	−10,7	1,5	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22qaqqaru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	tību	[attack]		Sel (3)	omen (3)	Sel omen (3)		96	163	3	−10,764	1	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22t%C4%ABbu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	nabalkutu	[cross over]		Sel (3)	omen (3)	Sel omen (3)		96	179	3	−10,899	3,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22nabalkutu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	napāhu	[blow]		Sel (3), NA (1)	omen (3), astronomical (1)	Sel omen (3), NA astronomical (1)		96	331	4	−10,956	4,25	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22nap%C4%81hu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	erû	[grindstone]		NB (3)	royal inscription (3)	NB royal inscription (3)		96	219	3	−11,19	3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22er%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	nakru	[enemy]	extispicy	Sel (5), NA (1)	omen (5), royal inscription (1)	Sel omen (5), NA royal inscription (1)		96	885	6	−11,205	3,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22nakru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	mahīru	[price]		NA (3)	omen (3)	NA omen (3)		96	233	3	−11,279	2,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22mah%C4%ABru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	šubtu	[dwelling]		Sel (3), NA (1)	omen (3), royal inscription (1)	Sel omen (3), NA royal inscription (1)		96	429	4	−11,33	4,5	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1ubtu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	dâku	[kill]	in order to not see one dying	Sel (3), NA (1)	omen (4)	Sel omen (3), NA omen (1)		96	441	4	−11,37	4,5	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22d%C3%A2ku%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	qaqqadu	[head]		Sel (2), No info (1), NA (1)	omen (2), literary (2)	Sel omen (2), No info literary (1), NA literary (1)		96	495	4	−11,536	3,75	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22qaqqadu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	gamru	[complete]		Sel (2), 1stM (2)	scholarly (2), omen (2)	Sel omen (2), 1stM scholarly (2)		96	504	4	−11,562	4,5	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22gamru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	rubû	[prince]	extispicy	Sel (3), Ach (1)	omen (4)	Sel omen (3), Ach omen (1)		96	516	4	−11,596	2,75	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22rub%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	tebû	[arise]		Sel (3)	omen (3)	Sel omen (3)		96	312	3	−11,7	5,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22teb%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	harrānu	[path]		NB (3)	royal inscription (3)	NB royal inscription (3)		96	314	3	−11,71	6	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22harr%C4%81nu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	šadû	[mountain]	bodies were seen by birdss	NB (4), NA (1)	royal inscription (4), literary (1)	NB royal inscription (4), NA literary (1)		96	1079	5	−12,017	4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1ad%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	dug	[good]	line segmentation erro	NA (3)	ritual (3)	NA ritual (3)		96	430	3	−12,163	1,667	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22dug%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	maqātu	[fall]		NA (2), Sel (1)	omen (3)	NA omen (2), Sel omen (1)		96	443	3	−12,206	2	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22maq%C4%81tu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
naṭālu	[look]	šumu	[name]		Sel (5)	omen (5)	Sel omen (5)		96	1246	5	−12,224	4,4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22na%E1%B9%AD%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1umu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	bar	[cvve]	FALSE, line division error	NA (24), NB (4), OB (1), No info (1)	incantation-ritual (13), prayer/incantation (7), ritual (5), royal inscription (2), literary (2), scientific (1)	NA incantation-ritual (13), NA prayer/incantation (6), NA ritual (5), NB royal inscription (2), OB literary (1), No info literary (1), NB scientific (1), NB prayer/incantation (1)		134	211	30	−4,973	4,3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22bar%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	igi	[face]	FALSE, line division error	NA (26), NB (2), No info (1)	prayer/incantation (13), incantation-ritual (13), royal inscription (2), literary (1)	NA prayer/incantation (13), NA incantation-ritual (13), NB royal inscription (2), No info literary (1)		134	263	29	−5,389	2,586	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22igi%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	epištu	[deed]		NA (13), NB (2), Ach (1)	royal inscription (16)	NA royal inscription (13), NB royal inscription (2), Ach royal inscription (1)		134	153	16	−6,323	2,625	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22epi%C5%A1tu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	agarinnu	[womb]		NA (3)	royal inscription (3)	NA royal inscription (3)		134	7	3	−6,704	3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22agarinnu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	huldim	[rotten]	FALSE, line division error	NB (2), NA (2)	prayer/incantation (4)	NB prayer/incantation (2), NA prayer/incantation (2)		134	15	4	−6,973	4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22huldim%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	damqu	[good]		NA (14), NB (5), Ach (1)	royal inscription (20)	NA royal inscription (14), NB royal inscription (5), Ach royal inscription (1)		134	468	20	−7,293	2,2	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22damqu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	kūnu	[firmness]		NA (4)	royal inscription (4)	NA royal inscription (4)		134	25	4	−7,71	2,25	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22k%C5%ABnu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	nabnītu	[creation]		NA (6), Sel (1)	royal inscription (7)	NA royal inscription (6), Sel royal inscription (1)		134	86	7	−7,878	2	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22nabn%C4%ABtu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	šipru	[sending]		NA (12), Sel (1)	royal inscription (11), technical procedure (1), omen (1)	NA royal inscription (11), Sel omen (1), NA technical procedure (1)		134	310	13	−7,941	3,846	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1ipru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	šassūru	[womb]		NA (3)	royal inscription (3)	NA royal inscription (3)		134	17	3	−7,984	4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1ass%C5%ABru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	ṣubbû	[observe (from a distance)]		NA (3)	royal inscription (3)	NA royal inscription (3)		134	20	3	−8,218	1	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%E1%B9%A3ubb%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	riāqu	[be(come) empty]		NA (3)	incantation-ritual (3)	NA incantation-ritual (3)		134	21	3	−8,288	2,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22ri%C4%81qu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	ab	[window]	FALSE, line division error	NA (4)	prayer/incantation (4)	NA prayer/incantation (4)		134	38	4	−8,314	5	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22ab%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	ṣēlu	[rib]		NA (4)	prayer/incantation (4)	NA prayer/incantation (4)		134	39	4	−8,351	1	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%E1%B9%A3%C4%93lu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	aptu	[window]	look trhough window	NA (4)	prayer/incantation (4)	NA prayer/incantation (4)		134	45	4	−8,558	2	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22aptu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	kullatu	[totality]		NA (8)	royal inscription (8)	NA royal inscription (8)		134	181	8	−8,566	3,25	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22kullatu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	dag	[side]	falsE, line division error	NA (3)	incantation-ritual (3)	NA incantation-ritual (3)		134	29	3	−8,754	3,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22dag%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	ilu	[god]		NA (21), Sel (7), NB (3), Uncertain (1)	royal inscription (21), omen (4), scholarly (3), ritual (2), literary (1), historical (1)	NA royal inscription (18), Sel omen (4), Sel scholarly (3), NB royal inscription (3), NA ritual (2), Uncertain historical (1), NA literary (1)		134	3698	32	−8,919	3,719	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22ilu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	sug	[stand]	falsE, line division error	NA (3)	incantation-ritual (3)	NA incantation-ritual (3)		134	34	3	−8,984	3,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22sug%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	wālittu	[one who gives birth]		NA (3)	royal inscription (3)	NA royal inscription (3)		134	34	3	−8,984	2	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22w%C4%81littu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
